TS[3]_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_T_cdch,GV[1]_HM_H_pah,TS[4]_V_U_z3,TS[1]_CHOQUET[D;-0.75;AO1;1.0]_C_pie,GV[3]_CHOQUET[A;-0.75;AO1;0.3]_H_pah,ES_SD_H_z2,AC[1]_CHOQUET[A;-0.75;AO1;0.2]_H_pah,CHOQUET[A;-0.75;AO1;0.9]_U_pbs,AC[1]_CHOQUET[A;0.5;AO2;0.5]_F_z3,AC[4]_AM_T_hwhh,AC[3]_CHOQUET[A;-0.75;AO1;0.3]_H_pah,GV[2]_GOWAWA[0.9;1;S-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_U_pah,TS[2]_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_U_isa,GV[1]_P2_U_pbs,AC[2]_CHOQUET[A;-0.5;AO1;0.2]_U_pbs,AC[2]_SIC_T_scv,CHOQUET[D;-0.25;AO1;0.8]_B_scv,TS[2]_GOWAWA[0.5;1;ES1-OWA;0.7;0.0;1;ES2-OWA;0.9;0.0]_F_cdch,GV[2]_CHOQUET[A;-0.75;AO2;0.7]_N_gcp1,AC[1]_HM_H_pah,CHOQUET[D;-0.75;AO1;0.9]_B_isa,ES_VC_T_gcp2,TS[4]_GOWAWA[0.5;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_F_cch,TS[3]_GOWAWA[0.7;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_D_bi,ES_Q2_A_khh,TS[3]_GOWAWA[0.7;1;S-OWA;0.8;0.2;1;ES2-OWA;0.9;0.0]_C_gcp1,ES_Q3_F_pah,SIC_T_ptt,TS[3]_HM_U_khh,GV[7]_P2_T_z3,AC[1]_CHOQUET[A;-0.75;AO1;0.3]_A_pie,TS[3]_CHOQUET[A;-0.75;AO1;0.3]_F_scm,GV[2]_N3_P_z3,AC[7]_P2_T_z3,TS[3]_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_T_pah,ES_Q3_U_pie,TS[3]_GOWAWA[0.0;1;NONE;0.0;0.0;2;W-OWA;0.5;0.6]_H_cch,AC[4]_GOWAWA[0.8;1;S-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_F_hwhh,AC[2]_GOWAWA[0.2;2;S-OWA;0.6;0.0;2;S-OWA;0.8;0.1]_B_pie,AC[4]_N3_A_khh,GV[2]_CHOQUET[A;-0.75;AO1;0.3]_H_pah,CHOQUET[A;-0.75;AO1;1.0]_F_khh,TS[2]_CHOQUET[A;-0.25;AO2;1.0]_T_khh,TS[3]_GOWAWA[0.0;1;NONE;0.0;0.0;2;W-OWA;0.5;0.6]_N_scm,AC[4]_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_T_pie,TS[4]_P2_P_ptt,SIC_T_scm,TS[3]_GOWAWA[0.2;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_F_cch,AC[2]_CHOQUET[A;-0.25;AO1;0.8]_H_pah,GOWAWA[0.0;1;NONE;0.0;0.0;2;W-OWA;0.5;0.6]_N_ptt,AC[1]_AM_T_kh,CHOQUET[A;-0.5;AO2;0.0]_N_isa,GOWAWA[0.8;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_F_mw,Class
2.0,1.317811304347826,0.0,10.423572609728373,0.4332418113187091,2.064543967440973,1.299307698361159,0.74,0.0,-3.0,1.2997254339561275,0.5599894500000001,0.0,0.5476,0.5476,1.0,0.0,0.0,0.0,1.317811304347826,0.0,0.8623592181460257,0.0,0.0,0.0,28.496050000000004,0.0,0.5644754678724236,0.7333333333333334,0.0,0.0,0.0,0.0,0.0,2.34,7.365231250000001,0.0,0.0,0.0,0.0,0.6498627169780637,0.0,2.2540870447975703,0.0,49.381800000000005,0.0,0.5644754678724236,0.0,1.3014331707401268,0.0,0.0,0.0,0.0,APP
0.0,1.595106167119941,0.0,16.529476560176185,0.5199847639539716,3.148879239123073,1.5543818209150897,0.0,0.0,0.0827272727272727,1.5599542918619145,0.0,0.0,0.0,0.0,0.5616209969916135,0.0,0.0,0.0,1.595106167119941,0.0,-3.4750197251376136,0.0,0.0,0.6405913817827842,23.52684466651801,0.0,0.4148683683592504,0.0,0.4228635861884628,35.84695981198829,0.0,0.4798277727669445,2.96004510331924,2.59,0.0,0.0,0.0,0.0,0.866717819965596,0.7906350135685335,0.0,1.710818626267186,0.0,58.5374,1.059020774111632,0.4148683683592504,0.0,1.5970834479389588,0.0,0.08,0.0,0.0,APP
1.0,1.6763856404717152,0.063675,16.2535907109961,0.5550018393314348,2.364906903840976,1.644649124759702,0.935216581070604,0.0,0.4166666666666667,1.665005517994304,0.0,19.93,0.0,0.0,1.0,0.0,0.0,0.0,1.6763856404717152,0.0,7.000468201104384,0.0404999999999999,0.0271996158940397,-0.1405639022413373,12.888475805414002,0.4465223918347566,0.7034726100551884,1.253731343283582,0.575664250543441,36.1201,133.95710080248315,0.00405,4.029649753804087,2.67,-0.1568536051610726,0.0,0.0,0.0,0.673211681413718,0.8198568276047842,0.8159806538649215,2.0533705537651765,0.0,58.5374,1.3088226261287916,0.57874730801181,0.0648,1.666483738828642,0.0,0.1666666666666666,4.947525083612041,67.1718914542257,APP
0.0,1.6244785714285714,0.2599199999999999,9.093904227223735,0.5267526326663654,2.452884145759383,1.6255843191558728,0.8569903060089482,0.0,-0.03,1.580257897999096,0.33579,37.620000000000005,0.0,0.722,0.8982265179691366,189.9,0.5455,0.0,1.6244785714285714,189.42,-4.048469729929686,0.281,0.0283601715415019,-0.1034571806500378,10.26078515,1.0736374228395065,0.8333333333333334,0.9080118694362018,0.1810785163447962,36.1201,100.45434073372677,0.02025,1.2675496144135738,2.11,8.64272745968758,0.0,0.0,0.0,0.6084,0.7869,0.9524932249322492,1.784277552332482,0.0,34.136799999999994,0.9983486364992944,0.8333333333333334,0.12312,1.5738,0.0,0.0,0.0,76.46569896619778,APP
1.0,1.5725759527626546,1.7607477124183002,13.2825,0.5054123539206462,3.2228143862262617,1.5406460978250218,0.8103826272003717,0.0186258634982802,-0.2361111111111111,1.5162370617619367,0.0,78.51,0.6808000000000001,0.0,0.5686622764588594,0.0,0.0,0.0,1.5725759527626546,0.0,-6.605354185040411,0.1779657796767397,0.0346951147720162,0.342314360293871,10.412163451984044,0.1007411216558068,0.4618761064972193,0.608130081300813,0.366731838654613,36.00859444001326,103.44409039913016,0.0051026802520742,2.5671228705822924,2.4000000000000004,-0.1861480027548209,0.0,0.0,0.0,0.9378179113874406,0.7744868509049989,1.0378120952301189,1.8749366924106428,76.7875869464444,30.4707,1.0146920715172656,0.4618761064972193,0.2752246038109021,1.5738823099455388,0.0,0.0,1.739578713968958,82.25574043103008,APP
1.0,1.6317000000000002,3.72645,0.0,0.0,0.8211042663280339,1.6317000000000002,0.9064618394196168,0.0,1.825,0.0,0.5642918100000001,157.02,0.9226870758821758,0.7300442202585413,1.0,160.17024750779504,0.0,0.0,1.6317000000000002,155.5533991956078,4.158095725208952,0.0,0.0473650485436893,-0.1547277777777778,0.0,0.2236111111111111,0.8710490642551528,0.8371538008249853,0.0,0.0,75.0,0.0,0.0,1.6700000000000002,7.652253472222222,0.0,0.0,0.0,0.0,0.6160500000000001,0.68,1.4196290866090364,0.0,29.760900000000003,0.97,0.8710490642551528,0.0799999999999999,1.2321000000000002,0.0,0.0,0.0,42.73540880786403,APP
1.0,0.0,3.72645,0.0,0.0,0.9118118796835776,0.0,0.9064618394196168,0.0,1.82,0.0,0.5642918100000001,157.02,0.9226870758821758,0.7300442202585413,0.75,152.91718608132842,0.0,0.0,0.0,133.62388163131544,187.89017325824412,0.0,0.0473650485436893,0.2167708333333333,0.0,0.2236111111111111,0.7420981285103055,0.8371538008249853,0.0,0.0,75.0,0.0,0.0,1.6700000000000002,7.652253472222222,0.0,0.0,0.0,0.2208999999999999,0.6160500000000001,0.68,1.4137903225806452,0.0,29.760900000000003,1.02,0.7420981285103055,0.0799999999999999,1.2321000000000002,0.0,0.0,0.0,42.73540880786403,APP
1.0,1.677,0.0192857142857142,10.76,0.5568524903587515,1.7397111754362626,1.677,0.92,0.0799409437976694,-0.43125,1.6705574710762547,0.0,0.0,0.0,0.0,0.9397940008672038,154.28060323520896,0.0,0.0,1.677,136.72567872847816,-3.893234265152295,0.1035220499999999,0.0814108211236893,0.6880625856912248,10.502,0.824516296611237,0.7675475452907251,0.68,0.4054374050180312,36.30593517740315,90.87124430015552,-1.1147759568858306,2.8380618351262186,1.52,-0.4698291322314049,0.0,0.0,0.0,0.7577618700373003,0.8320500000000001,0.945893048128342,1.995417706994571,0.0,64.2372,1.2739358304090518,0.7210570543488702,0.2413837519999999,1.6641,0.0,0.0,1.538333333333333,73.74614995468279,APP
1.0,1.667036496350365,0.0,7.59,0.5575700297576267,2.1924791682868765,1.6722734309152725,0.0,0.0,-5.4,1.67271008927288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.667036496350365,0.0,7.255314438891287,0.0,0.0,-0.0990666666666666,13.970000000000002,0.418888888888889,0.8277293767706427,0.0,0.0,0.0,0.0,-1.0927,0.0,2.66,0.0,0.0,0.0,0.0,0.0,0.7442,0.69,1.968030521922583,0.0,19.2556,0.59,0.8277293767706427,0.0,1.4884,0.0,0.0,6.038,76.16253863858894,APP
1.0,1.5725759527626546,2.522924242424242,13.09275,0.4988161219834611,3.0577300206360345,1.5447922308089357,0.8103826272003717,0.0263117187494605,-0.1875,1.496448365950383,0.0,78.51,0.6808000000000001,0.0,0.6715046954648325,0.0,0.0,0.0,1.5725759527626546,0.0,-8.017634184789449,0.157262282505,0.0413301782341984,0.3429636478058638,10.596353124964091,0.530697537110649,0.5389097655573916,0.608130081300813,0.4695331640379827,36.00000702318965,99.29563814683524,0.00405,3.28673214826588,2.4000000000000004,4.781116845977946,0.0,0.0,0.0,0.8432515394805395,0.769724660217885,1.0139011873494632,1.85236478488982,0.0,30.4707,1.0318430113151904,0.5389097655573916,0.2435814244872,1.56512536693432,0.997020561473032,0.0,1.7690833333333336,78.30296860960358,APP
1.0,0.0,0.0243,0.0,0.0,0.1919723940812473,0.0,0.8320760557802198,1.1916962849970605,-0.1366666666666666,0.0,0.3350889,17.87,0.722,0.722,1.0,189.9,0.6134499999999999,0.0,0.0,189.42,6.267823015234925,1.355,0.0,-0.04125,0.0,1.193288888888889,0.796453035938273,1.4117647058823528,0.0,0.0,174.00142580505857,0.0,0.0,2.1100000000000003,8.41081111111111,0.0,0.5772,0.0,0.0,0.0,1.170678582204278,2.211134348795938,0.0,31.1264,0.4942165517260627,0.796453035938273,1.642666666666667,0.0,0.997020561473032,0.0,4.175476190476191,106.09635237647844,APP
1.0,1.6767968750000002,0.2979654545454544,10.76,0.5461,1.1986245801534567,1.6705404687152403,0.8790212776603432,0.0581676481986303,-0.1390909090909091,1.6383,0.322632324,0.0,0.0,0.7360000000000001,0.9168497986377476,187.95404569946217,0.0,0.0,1.6767968750000002,169.54199677391293,-6.793012055292157,0.09389552445,0.0472961895415019,0.6626198023707492,10.7989574,0.9975610324248894,0.8293613167934564,0.9184123484013232,0.2177515765307628,35.820126265274,120.82638450914338,0.5506346153322251,1.5242610357153397,2.56,8.650764698856415,0.0,0.0782762119218,0.0,0.4590717071705719,0.8417537644957873,1.0005380977103355,1.764919875001632,0.0,64.6676,0.8358767851782941,0.7677668870527622,0.139933475208,1.6835200772559933,0.0,0.0,1.2306666666666668,76.76902276282928,APP
1.0,0.0,2e-05,0.0,0.5633333333333334,0.8575486235622133,0.0,1.25,1.1021701374275084,2.13,1.6900000000000002,0.0,132.16,0.0,0.0,0.8982265179691366,174.35725427561965,0.0,0.0,0.0,162.92953621382395,-10.80180838137245,0.0,0.0,0.4897194444444445,0.0,0.4094277777777778,0.7896900821428475,1.0,0.0445598760211516,37.08081857600581,115.0,-1.5331517185387422,0.3119191321480618,1.24,-0.0791570216049382,0.0,0.0,9.263272096022572,0.4506315705157222,0.0,0.69,1.4326783516924642,0.0,33.7902,1.6950398225410517,0.6494834702380792,0.0,0.0,0.0,0.0,0.0,77.95288136838937,APP
1.0,0.0,0.0,0.0,0.0,0.5572611916494319,0.0,0.0,1.1021701374275084,2.54,0.0,0.0,0.0,0.0,0.0,0.7580392711198944,176.4774717298798,0.0,0.0,0.0,175.60479643906837,105.04138292115476,0.0,0.0,0.573152947845805,0.0,0.4094277777777778,0.693126721428565,0.0,0.0646271291047848,37.84731881772148,115.0,-1.2981137566122845,0.4523899037334941,1.59,0.0,0.0,0.0,10.701211300121376,0.4506315705157222,0.0,0.69,1.1378356636122682,0.0,32.7156,1.7436111951923223,0.5965633607142825,0.0,0.0,0.0,0.0,0.0,77.95288136838937,APP
1.0,0.0,0.0,0.0,0.559,1.5344929445183353,0.0,0.0,0.0,1.98,1.677,0.0,0.0,0.0,0.0,1.0,173.33799849552938,0.0,0.0,0.0,171.74413801425038,-4.974697118175298,0.0,0.0,0.4709194444444444,0.0,-0.0176222222222222,0.7896900821428475,0.0,0.0469989687251166,36.57358572984593,115.0,-0.9113259618630912,0.3289927810758163,1.59,0.0,0.0,0.0,9.263272096022572,0.5269553682495619,0.0,0.69,1.2334658365590851,0.0,32.7156,1.5141466243399284,0.693126721428565,0.0,0.0,0.0,0.0,0.0,73.13960788578025,APP
1.0,0.0,0.0,0.0,0.5633333333333334,0.8575486235622133,0.0,0.0,1.1021701374275084,2.19,1.6900000000000002,0.0,0.0,0.0,0.0,0.796453035938273,173.33799849552938,0.0,0.0,0.0,171.74413801425038,-10.712287872047744,0.0,0.0,0.4897194444444445,0.0,0.4094277777777778,0.7195867761904633,0.0,0.0646271291047848,37.08081857600581,115.0,-1.515025156878134,0.4523899037334941,1.59,0.0,0.0,0.0,9.263272096022572,0.4506315705157222,0.0,0.69,1.1776713134700438,0.0,32.7156,1.7449469905988548,0.579380164285695,0.0,0.0,0.0,0.0,0.0,77.95288136838937,APP
2.0,1.599,0.3982566666666666,9.74,0.0,1.2445115608886623,1.599,0.9760185484917994,0.0,0.54,0.0,0.29484,150.03,0.8275457691270013,0.95,1.0,201.80150973320005,0.5455,0.0,1.599,171.77070706027075,5.195359942418521,0.0404999999999999,0.0,-0.0559870866402116,9.850035635,0.213940625,0.9397940008672038,1.1220534311157673,0.3084724395896568,0.0,188.53511932686632,-0.578724749190392,2.1593070771275986,1.71,6.90472760574137,0.0,0.0,8.091502648801887,0.3519,0.0,1.0138095238095235,1.785767907042178,0.0,33.3374,1.441914236931818,0.9397940008672038,0.0648,0.0,0.0,0.0,0.0,84.9033705914654,APP
1.0,0.0,2e-05,0.0,0.5633333333333334,1.3340835697632207,0.0,1.25,1.1021701374275084,1.41,1.6900000000000002,0.0,132.16,0.0,0.0,0.8982265179691366,169.55761323539951,0.0,0.0,0.0,141.54828926096792,-6.774680366002071,0.0,0.0,0.5891861111111112,0.0,0.4094277777777778,0.7896900821428475,1.0,0.0089700920296509,37.0910729089477,115.0,-1.5507194386699896,0.0627906442075569,1.24,-0.0791570216049382,0.0,0.0,9.263272096022572,0.5591826318193328,0.0,0.69,1.4612142039813398,0.0,33.7902,1.724749257138556,0.6494834702380792,0.0,0.0,0.0,0.0,0.0,77.95288136838937,APP
2.0,1.599,0.3982566666666666,9.74,0.0,1.2445115608886623,1.599,0.9760185484917994,0.0,0.375,0.0,0.29484,150.03,0.8275457691270013,0.95,1.0,182.67695179622584,0.5455,0.0,1.599,175.42267378199284,11.852094841540458,0.0404999999999999,0.0,-0.0559870866402116,9.850035635,0.213940625,0.8568636235841012,1.1220534311157673,0.3084724395896568,0.0,188.53511932686632,-0.9742652659711284,2.1593070771275986,1.79,6.90472760574137,0.0,0.0,7.528257133350484,0.3519,0.0,1.0138095238095235,1.7335688071722322,0.0,31.016800000000003,1.3901918332853682,0.8568636235841012,0.0648,0.0,0.0,0.0,0.0,84.9033705914654,APP
1.0,0.0,0.0,0.0,0.5633333333333334,0.8575486235622133,0.0,0.0,1.1021701374275084,2.514,1.6900000000000002,0.0,0.0,0.0,0.0,0.8982265179691366,184.7220946857624,0.0,0.0,0.0,169.41308021566402,-43.17631463762999,0.0,0.0,0.4897194444444445,0.0,0.4094277777777778,0.7896900821428475,0.0,0.0962946821809311,37.08081857600581,115.0,-1.4014370715369249,0.6740627752665177,1.59,0.0,0.0,0.0,9.263272096022572,0.4506315705157222,0.0,0.69,1.2542182266648518,0.0,32.7156,1.769231471571767,0.6494834702380792,0.0,0.0,0.0,0.0,0.0,77.95288136838937,APP
1.0,0.0,0.0,0.0,0.5611691763305249,1.3712637404493784,0.0,0.0,0.0,2.37,1.6835075289915746,0.0,0.0,0.0,0.0,0.8982265179691366,173.33799849552938,0.0,0.0,0.0,171.74413801425038,-4.242255377778924,0.0,0.0,0.4797194444444445,0.0,-0.0176222222222222,0.7896900821428475,0.0,0.0646271291047848,36.55260842632574,115.0,-0.8564501572006125,0.4523899037334941,1.59,0.0,0.0,0.0,9.263272096022572,0.4742601078804063,0.0,0.69,1.2230003753882028,0.0,32.7156,1.4853888379814897,0.6494834702380792,0.0,0.0,0.0,0.0,0.0,73.13960788578025,APP
2.0,0.0,7.231437333333336,10.76,0.4791521428668328,1.183208482169655,0.0,0.841792654199451,0.0171959342104377,0.3663999999999999,1.4374564286004985,0.5659116817087967,77.31,0.8367574341685668,0.8602272677638968,0.8480333637566102,150.73867638441803,0.5620598730515305,0.0,0.0,138.21672334999428,11.578944746074104,0.2762043568740834,0.0886118836391663,-0.0851240117989779,10.4486,0.9396780625071208,0.669018235822812,0.9376473797670214,0.8905112771498085,36.79645518200103,99.4452296303143,0.4443978581430243,6.23357894004866,2.01,8.237780407815835,0.0,0.0,8.60327058027794,0.6267043348797686,0.7009372715984733,0.7832081649052208,1.7497836482292968,0.0,32.2977,1.2094874947679284,0.669018235822812,0.361763313176163,1.4644731789316503,0.0,0.0,1.0410344827586206,75.67125467327254,APP
2.0,0.0,7.901943999999999,10.76,0.4791521428668328,1.1813452881645534,0.0,0.8501498986265607,0.0030712854996541,0.3927999999999999,1.4374564286004985,0.5677889939758919,77.31,0.8439716227456939,0.8753868978747225,0.8442148756613685,147.75063412520288,0.5620598730515305,0.0,0.0,136.10547023316468,13.501871549569666,0.2762043568740834,0.0886118836391663,-0.1247767752566517,10.4486,0.9549088018825458,0.6629510567925151,1.0061196184492882,0.891423458870204,36.44469582797446,99.67423026582192,0.4443978581430243,6.239964212091429,2.01,8.278491807292504,0.0,0.0,8.60327058027794,0.4593579722323891,0.7009372715984733,0.7927476183202696,1.7661859754467149,0.0,32.2977,1.0614467630405355,0.6629510567925151,0.361763313176163,1.4644731789316503,0.0,0.0,1.0410344827586206,73.97304299809562,APP
2.0,1.4319000000000002,7.901943999999999,10.76,0.5527165436627934,1.1560893057391717,1.4319000000000002,0.8501498986265607,0.0171959342104377,0.3248,1.6581496309883803,0.5677889939758919,77.31,0.8439716227456939,0.8753868978747225,0.8539133759259209,148.36664133845534,0.5620598730515305,0.0,1.4319000000000002,135.75494527846655,9.328931807382776,0.2762043568740834,0.0886118836391663,-0.1248663069370925,10.4486,0.9396780625071208,0.6629510567925151,1.0061196184492882,0.8999580009268665,36.71061543179359,99.4452296303143,0.4443978581430243,6.299706006488066,2.01,8.278491807292504,0.0,0.0,7.996907657904854,0.5890933355450992,0.7108019803615129,0.7832081649052208,1.7699663803671135,0.0,32.2977,1.287152492310658,0.6629510567925151,0.361763313176163,1.4811865916638909,0.0,0.0,1.0410344827586206,75.67125467327254,APP
2.0,0.0,7.313866615384615,10.76,0.4810000000000001,0.9847791500423771,0.0,0.8517822063591693,0.0265205081645472,0.0992307692307692,1.4430000000000005,0.5691834675235072,77.31,0.8258606026442962,0.8383316216666569,0.8458100152291518,160.31073874290712,0.5595038857463774,0.0,0.0,156.5228636317552,6.850624245325456,0.2560839211866751,0.0806838167949937,-0.1422744435502612,10.4486,0.9441117623566035,0.6587191693079568,1.0631434772321506,0.6064758707347687,36.901135235400666,108.47626482150136,-0.43775,4.245331095143381,2.01,8.326068231302944,0.0,0.0,8.519118391818925,0.3808000000000001,0.7108019803615129,0.7910658109621065,1.7568031325806526,0.0,32.5682,1.3199305537287431,0.6451328328352564,0.3356922450164414,1.4811865916638909,0.0,0.0,1.0063333333333333,76.97061681586774,APP
2.0,1.4319000000000002,7.901943999999999,10.76,0.4810000000000001,1.1429520758916778,1.4319000000000002,0.8501498986265607,0.0171959342104377,0.3328,1.4430000000000005,0.5677889939758919,77.31,0.8439716227456939,0.8753868978747225,0.8383348634920578,148.36664133845534,0.5620598730515305,0.0,1.4319000000000002,135.75494527846655,9.28097008368343,0.2762043568740834,0.0886118836391663,-0.1540329736037591,10.4486,0.9396780625071208,0.6629510567925151,1.0061196184492882,0.9083307038877588,36.709569981830334,99.4452296303143,0.6321466841449027,6.3583149272143125,2.01,8.278491807292504,0.0,0.0,7.201756434587193,0.4593579722323891,0.7108019803615129,0.7832081649052208,1.7707538673893557,0.0,32.5141,1.287152492310658,0.6629510567925151,0.361763313176163,1.4811865916638909,0.0,0.0,1.0410344827586206,75.67125467327254,APP
2.0,0.0,7.901943999999999,10.76,0.4810000000000001,1.1418226880177451,0.0,0.8501498986265607,0.0171959342104377,0.3647999999999999,1.4430000000000005,0.5677889939758919,77.31,0.8439716227456939,0.8753868978747225,0.8227563510581947,147.75063412520288,0.5620598730515305,0.0,0.0,136.10547023316468,12.860203929852682,0.2762043568740834,0.0886118836391663,-0.0821201974315272,10.4486,0.9396780625071208,0.6433964062371638,1.0061196184492882,0.9084346737009706,36.52714279371171,99.4452296303143,0.4443978581430243,6.359042715906795,2.01,8.278491807292504,0.0,0.0,8.60327058027794,0.7380554906559464,0.6670007664582278,0.7832081649052208,1.7103480421439237,0.0,32.2977,1.3342333272065166,0.6433964062371638,0.361763313176163,1.3640984002998175,0.0,0.0,0.0,75.67125467327254,APP
2.0,1.4319000000000002,7.841604000000004,10.76,0.4810000000000001,1.1559765430586413,1.4319000000000002,0.841792654199451,0.0171959342104377,0.3687999999999999,1.4430000000000005,0.5665193868989434,77.31,0.8066288985648853,0.8574661689664324,0.8636118761904733,150.73867638441803,0.5620598730515305,0.0,1.4319000000000002,138.21672334999428,11.459968650795258,0.2762043568740834,0.0886118836391663,-0.0835555021835933,10.4486,0.9396780625071208,0.669018235822812,0.9828486475914116,0.9063614369845452,36.52714279371171,99.4452296303143,0.4443978581430243,6.344530058891817,2.01,8.681634730062072,0.0,0.0,8.60327058027794,0.632323337319942,0.7108019803615129,0.7832081649052208,1.7314120978546153,0.0,32.2977,1.3342333272065166,0.669018235822812,0.361763313176163,1.4811865916638909,0.0,0.0,1.0410344827586206,75.67125467327254,APP
2.0,1.4319000000000002,7.901943999999999,10.76,0.5527165436627934,1.1245822897774866,1.4319000000000002,0.8501498986265607,0.0171959342104377,0.3487999999999999,1.6581496309883803,0.5677889939758919,77.31,0.8439716227456939,0.8753868978747225,0.8383348634920578,148.36664133845534,0.5620598730515305,0.0,1.4319000000000002,135.75494527846655,9.310382743308356,0.2762043568740834,0.0886118836391663,-0.1245017236037591,10.4486,0.9396780625071208,0.6629510567925151,1.0061196184492882,0.9083307038877588,36.709569981830334,99.4452296303143,-0.5483450959245731,6.3583149272143125,2.01,8.278491807292504,0.0,0.0,8.60327058027794,0.4593579722323891,0.7276157511802351,0.7832081649052208,1.7523530595277383,0.0,32.2977,1.2749660628967583,0.6629510567925151,0.361763313176163,1.5296372667574722,0.0,0.0,1.0410344827586206,75.67125467327254,APP
2.0,1.4319000000000002,7.854724000000001,10.76,0.4791521428668328,1.1485786368858104,1.4319000000000002,0.850419556501548,0.0030712854996541,0.3787999999999999,1.4374564286004985,0.5661789674045252,77.31,0.857266722045871,0.8405788515895638,0.8539133759259209,147.75063412520288,0.5620598730515305,0.0,1.4319000000000002,136.10547023316468,8.668340596583427,0.2287558448146814,0.0615962428244544,-0.1250329736037591,10.4486,0.948917947661363,0.669018235822812,0.9517229430302272,0.9083334506754418,36.709569981830334,99.6640223746356,0.4443978581430243,6.358334154728093,2.01,8.417159921704725,0.0,0.0,8.60327058027794,0.4593579722323891,0.7108019803615129,0.7932895001639281,1.771199885747856,0.0,32.2977,1.2094874947679284,0.669018235822812,0.2799988664667407,1.4811865916638909,0.0,0.0,1.0410344827586206,76.76963195593608,APP
1.0,0.0,7.9811,10.76,0.4791521428668328,1.107569933982463,0.0,0.8573142759197597,0.0171959342104377,0.4067999999999999,1.4374564286004985,0.5640989939758919,59.44,0.8439716227456939,0.8755328751591894,0.8383348634920578,147.75063412520288,0.4805598730515305,0.0,0.0,136.10547023316468,10.017221734372216,0.2220376902074168,0.0886118836391663,-0.1886211252518585,10.4486,0.9259626317470946,0.6575927395102972,0.9540853427960132,0.908291089413304,36.67828707479295,99.16152896279108,0.4443978581430243,6.358037625893128,2.4000000000000004,8.29978590249291,0.0,0.0,8.60327058027794,0.5427464181796043,0.7108019803615129,0.7700594244955257,1.7305018966932446,0.0,35.8797,1.301965969069616,0.6575927395102972,0.2794241318896133,1.4811865916638909,0.0,0.0,1.0410344827586206,70.06904459240252,APP
2.0,1.6172047058823529,7.394770666666671,10.76,0.4791521428668328,1.166385982696512,1.650288874990441,0.841792654199451,0.0171959342104377,0.3707999999999999,1.4374564286004985,0.567537767976846,77.31,0.8391400381559466,0.859136621598424,0.8636118761904733,150.73867638441803,0.5620598730515305,0.0,1.6172047058823529,138.21672334999428,11.596125936540572,0.2762043568740834,0.0886118836391663,-0.0822773346665865,10.4486,0.9396780625071208,0.669018235822812,0.9219974058931744,0.907613550070112,36.67828707479295,99.4452296303143,0.4440674395711247,6.3532948504907845,2.01,8.278026986222145,0.0,0.0,7.996907657904854,0.6761293512320594,0.7108019803615129,0.7832081649052208,1.7513240950329318,0.0,32.2977,1.2718069260476832,0.669018235822812,0.361763313176163,1.4811865916638909,0.0,0.0,1.0410344827586206,75.67125467327254,APP
0.0,1.5984,5.995824333333332,10.76,0.4107,1.0033114241757743,1.5984,0.8501498986265607,0.0256172650228278,0.3935999999999999,1.2321000000000002,0.5647665435764581,0.0,0.8337283195197527,0.853796818007293,0.8694918883597841,147.75063412520288,0.5860248327091092,0.0,1.5984,136.10547023316468,9.640561748420309,0.3129922543181873,0.0991902280937275,-0.1941635994794939,10.71586166,0.9413907089947932,0.6433964062371638,1.0097054417497904,0.93283484193029,36.67828707479295,101.23741784435938,0.4443978581430243,6.52984389351203,1.4700000000000002,8.203761118727915,0.0,0.0,7.996907657904854,0.4624000000000001,0.711198498181846,0.7832081649052208,1.8059792427948669,0.0,32.2977,1.262662023114414,0.6433964062371638,0.4239477598156513,1.4342497396885634,0.0,0.0,1.0410344827586206,75.41974032805231,APP
2.0,1.4319000000000002,7.747804000000001,10.76,0.4810000000000001,1.1553462520970348,1.4319000000000002,0.8573142759197597,0.0171959342104377,0.3927999999999999,1.4430000000000005,0.5669448403343038,77.31,0.8593892761723292,0.8755328751591894,0.8383348634920578,147.75063412520288,0.3999999999999999,0.0,1.4319000000000002,136.10547023316468,10.043333221312793,0.1806653719749362,0.0886118836391663,-0.084488219020328,10.4486,0.9277036619470772,0.6575927395102972,0.9297643268023787,0.907592706718947,36.67828707479295,90.718987703219,0.4460969916954075,6.353148947032629,2.01,8.674705654003134,0.0,0.0,8.60327058027794,0.6267043348797686,0.7108019803615129,0.7700594244955257,1.7127774644822882,0.0,32.2977,1.2094874947679284,0.6575927395102972,0.2739125870805497,1.4811865916638909,0.0,0.0,1.0410344827586206,71.82905480221804,APP
